Id,Wire-Length,Wire-Width,Temperature,Resistance
8078,4.42698895458e-06,7.74440491201e-08,48.5270222495,88.4622571785
8079,3.68348645712e-06,9.51736562628e-08,44.0128183971,63.6027324855
8080,5.91683697344e-06,9.10123121271e-08,34.4482851434,97.8129642551
8081,6.32535476056e-06,1.07456441554e-07,43.1623247066,94.8939025784
8082,4.46396706378e-06,7.74801922347e-08,49.8287335308,95.4563118107
8083,4.61222701534e-06,9.83576368705e-08,48.2408255488,72.194149294
8084,6.38706530058e-06,1.025948832e-07,40.8941801894,92.1492186682
8085,5.68930546249e-06,7.38732255978e-08,51.2503778841,123.483689599
8086,3.69751012984e-06,8.52394139231e-08,66.5518146081,82.0612402106
8087,5.49481485261e-06,1.37144151632e-07,49.2368111764,70.2489327305
8088,5.87414122947e-06,9.0853647203e-08,49.5945876781,99.6357720446
8089,5.04958155686e-06,1.03326144688e-07,49.4933688893,83.5172399815
8090,4.83874992633e-06,8.3419266826e-08,58.5936102117,95.9370879993
8091,4.1145107972e-06,1.0821621209e-07,38.6263821922,57.0148423556
8092,4.70667111676e-06,1.42322589803e-07,45.3579220117,57.6688002682
8093,3.71421999557e-06,7.63492837864e-08,42.6548576204,93.2410789899
8094,4.78418400101e-06,9.85699179196e-08,42.0473878238,78.9416304098
8095,4.64635027238e-06,1.02257639016e-07,55.8969627329,75.9143545898
8096,6.41978660961e-06,7.83855657137e-08,49.317626388,124.798747754
8097,4.57945337558e-06,1.13078164436e-07,65.8045808352,68.3373882342
8098,4.08223855311e-06,1.01222095975e-07,56.5344641079,65.8445677444
8099,6.34109951491e-06,9.13306151101e-08,45.2264237831,103.319757535
8100,6.5030778678e-06,7.02418432005e-08,34.995284614,149.319249565
8101,5.86090811132e-06,8.86308039702e-08,69.1850376916,122.456366958
8102,5.0706546498e-06,1.02997702957e-07,72.2730038941,80.2912034944
8103,6.98555305022e-06,1.31300781084e-07,52.0296437437,87.899116681
8104,6.65048751247e-06,1.28577617587e-07,54.6089948416,82.3142916403
8105,5.75625327737e-06,1.1577281955e-07,67.221997132,81.7084845932
8106,5.02816236256e-06,1.00844711904e-07,33.9178915683,75.3777494327
8107,6.12991324447e-06,6.82925234147e-08,45.9793075929,153.999229438
8108,4.21085821151e-06,9.10209080809e-08,69.8599635877,82.698865621
8109,6.61370049721e-06,1.38707061823e-07,61.3593566027,80.5312449617
8110,3.08794541339e-06,1.0197953372e-07,49.1814662455,52.3492519346
8111,4.54436891137e-06,9.9054681045e-08,68.8841674734,77.8679388989
8112,5.77307096757e-06,1.18389546464e-07,50.4583556073,75.851295921
8113,3.81084863554e-06,5.64370927189e-08,52.7024707627,110.670308656
8114,5.21939473677e-06,1.20554925016e-07,50.9849791154,68.3821912895
8115,3.51259147505e-06,8.27667271741e-08,54.4353109844,72.4894986317
8116,5.74369255619e-06,1.22945730673e-07,64.0240901389,81.3661631035
8117,5.99025604823e-06,9.54083570468e-08,68.9917304552,103.070278311
8118,4.87706986775e-06,8.90462352951e-08,23.6182653968,83.1458743644
8119,5.34710976726e-06,1.00600445121e-07,49.8524740683,77.0495981369
8120,5.28433985906e-06,7.18997360666e-08,58.172377473,118.400709486
8121,4.27176605707e-06,7.44659738514e-08,59.4325918347,89.4824272476
8122,4.93937103534e-06,1.39724931397e-07,66.4438226187,58.7997698168
8123,4.99998039298e-06,7.18632849369e-08,64.01314732,112.201295404
8124,4.88131156989e-06,1.2508862807e-07,56.0437375027,69.854484054
8125,4.6671551695e-06,9.81642514282e-08,65.458656559,87.6768779156
8126,6.41096264101e-06,9.13046255041e-08,41.1969534926,113.425552382
8127,5.67605001985e-06,9.18389593625e-08,60.8442600808,112.214077125
8128,3.60578056465e-06,9.43496461798e-08,41.7331213836,64.2333661725
8129,5.02904307253e-06,1.07392644084e-07,34.1501402063,76.338787709
8130,5.46270151973e-06,9.49598911622e-08,34.9762521008,87.7363695437
8131,5.56311175817e-06,1.08924760891e-07,19.8139319484,68.2655195925
8132,4.15808648776e-06,1.10948229147e-07,31.7716539507,61.630115446
8133,4.55122173716e-06,1.15632062392e-07,39.7667344779,63.2791956385
8134,4.351195218e-06,1.01500669106e-07,80.2639928723,79.026483393
8135,5.50294945517e-06,6.09968612649e-08,66.2622976438,156.854248535
8136,4.32688924954e-06,1.04302954708e-07,66.969173367,74.0380451379
8137,5.81174078888e-06,6.50899370845e-08,46.0652558104,132.06342944
8138,4.26660998285e-06,1.11283712589e-07,42.6224243316,56.764577479
8139,5.12006676021e-06,1.09805760484e-07,58.5506680041,79.3558387672
8140,5.45191730049e-06,7.96576033164e-08,27.301620698,100.744688893
8141,5.5522704527e-06,1.22264202873e-07,23.8424464564,62.9162693881
8142,4.99843157237e-06,1.14476126815e-07,39.8870458211,66.7232111574
8143,4.60757051529e-06,1.10105843475e-07,49.40705164,65.9652615178
8144,4.04148004909e-06,9.80892992514e-08,57.0011180831,61.5066627616
8145,5.44152980255e-06,1.30050156123e-07,53.6816530219,67.5116547704
8146,4.75763616075e-06,9.53008859635e-08,42.6372329134,85.1342967063
8147,5.76028880727e-06,1.10131854147e-07,54.7681629631,81.9124637817
8148,4.44657529514e-06,1.15755998863e-07,41.943352753,54.7010697805
8149,4.20901828911e-06,1.01047780585e-07,48.8227633065,65.4884841209
8150,3.68642520899e-06,1.0487141162e-07,64.0904393268,57.6495962377
8151,5.79820899871e-06,6.60233010652e-08,57.5834831706,146.66644028
8152,5.46971636061e-06,8.21034019427e-08,38.09202038,102.945892078
8153,5.17062719032e-06,1.0152747386e-07,59.0108235061,81.7175647291
8154,3.69499417415e-06,1.30896711132e-07,41.6367157702,45.1722655965
8155,5.1425281847e-06,7.89586000203e-08,40.3275664398,99.8161917346
8156,5.43392892934e-06,7.78525852167e-08,34.2685535449,105.093864053
8157,4.85793356139e-06,7.937344735e-08,54.6800031339,110.219041515
8158,4.54378707504e-06,1.31627297857e-07,36.1199048195,53.9477106893
8159,6.5402869822e-06,9.68640107966e-08,35.3996840671,105.53125259
8160,5.38319624247e-06,1.39301151722e-07,38.8868363429,51.1836215
8161,3.98667904143e-06,1.1808086312e-07,43.6707328142,51.7277630966
8162,4.24848920089e-06,1.07288386889e-07,35.1369244698,58.2475257841
8163,4.74175590932e-06,9.47544893433e-08,9.89480001525,69.5037060887
8164,4.26922641805e-06,8.19903822573e-08,56.0668590775,80.3613372942
8165,4.28390540566e-06,9.01402094671e-08,42.6142430189,77.6215660153
8166,4.9362389222e-06,1.20127777247e-07,67.9024440689,67.2624175575
8167,4.930718685e-06,1.03016014453e-07,35.187463894,76.973978207
8168,3.97468357653e-06,1.3401810172e-07,65.5982985625,49.879540881
8169,5.83520877233e-06,1.17244034014e-07,57.2597856069,81.7646187222
8170,5.48505269491e-06,8.61434912656e-08,41.0822871419,93.5006284752
8171,3.10457548363e-06,9.94553046371e-08,66.8409467693,53.7520924258
8172,4.96231980895e-06,1.25254929394e-07,46.1885251728,58.0118736818
8173,5.4379485285e-06,8.33262822736e-08,71.6638473392,101.774970438
8174,5.11371493028e-06,1.06479123624e-07,31.646280558,68.4544545817
8175,6.55825555102e-06,5.84301353375e-08,60.3931194458,192.123699504
8176,5.08093821982e-06,9.40991467998e-08,54.4580837471,86.2987445972
8177,4.12608241669e-06,7.30149483691e-08,52.5193244287,90.6555202133
8178,6.68399052328e-06,1.31302805921e-07,44.3393375713,78.5020190121
8179,4.30098961987e-06,1.17764563759e-07,28.42581504,49.2047134522
8180,6.07263584131e-06,7.46344507341e-08,56.4507410833,123.747197672
8181,5.88374970328e-06,1.28595265395e-07,38.1578217168,72.4812204225
8182,4.20836295477e-06,1.21210793143e-07,77.6031092967,61.5925731854
8183,4.39070764112e-06,1.25147097147e-07,41.8829676532,58.1083289835
8184,5.4248928145e-06,8.9795425645e-08,52.0610091909,96.7661364334
8185,5.55162056948e-06,8.33620262094e-08,43.3818360006,107.373209059
8186,6.14635312785e-06,9.4769148632e-08,62.8251996325,102.199116132
8187,5.75069613998e-06,1.10052409009e-07,62.4129860372,88.3311810847
8188,5.80301654551e-06,9.09829058021e-08,67.7722456191,122.974835172
8189,5.15644339621e-06,1.05742361239e-07,77.1409217213,90.7047753751
8190,5.76467878241e-06,8.316817301e-08,74.1430373763,123.899058827
8191,4.53388929268e-06,1.14448426204e-07,48.7236174316,63.3496580152
8192,5.16504188167e-06,1.04272594556e-07,56.9646865949,86.1871561174
8193,4.06819813425e-06,1.43213105816e-07,46.834557676,50.5679149895
8194,4.99375846365e-06,1.01610022582e-07,50.0794806099,79.0358368064
8195,5.4591923489e-06,9.9985305343e-08,46.011429789,89.9796781035
8196,4.44665165876e-06,5.76556535005e-08,28.6776031509,105.827194936
8197,5.92624929999e-06,8.92319598204e-08,65.0926001745,124.318415258
8198,5.55908796409e-06,1.31262976461e-07,45.4083678246,62.5211278429
8199,4.95823015862e-06,7.2945404871e-08,30.1038149552,112.659007422
8200,4.32656049143e-06,1.11919057446e-07,43.3449344415,60.3615622814
8201,6.96891246695e-06,1.0798330998e-07,52.146348286,97.6669617727
8202,3.45284381107e-06,1.05896699158e-07,50.6741690376,49.1219858037
8203,3.06797159221e-06,1.11474104023e-07,31.9087003927,42.2157503399
8204,5.86117908883e-06,1.40509117339e-07,57.3954824077,73.5979131142
8205,5.56479319114e-06,1.4058049272e-07,44.028815952,62.7663705427
8206,6.3158440562e-06,8.35490384194e-08,53.457997683,118.900026174
8207,5.46593630399e-06,9.22131376207e-08,34.8641691917,88.0964278383
8208,2.91378136812e-06,1.1679965321e-07,39.0726232945,39.0090478066
8209,4.28170270745e-06,1.20904208708e-07,53.1485989432,58.0325287662
8210,5.64252261272e-06,1.06716271721e-07,41.4204164087,80.5287576589
8211,5.67387380127e-06,1.05412968193e-07,61.9804589238,82.8179227096
8212,5.77996983358e-06,9.27720507044e-08,45.226048419,102.089157696
8213,4.00447807916e-06,1.72575042731e-07,39.2154408814,38.0122310097
8214,7.0511256225e-06,1.33344801823e-07,33.6373039264,75.6942693885
8215,5.31493677563e-06,9.19845051634e-08,45.8246894584,92.6081099955
8216,4.19601639413e-06,9.2163455423e-08,41.1766997793,65.1445209637
8217,4.16203046893e-06,7.39452453748e-08,52.7952717529,83.8780253224
8218,3.40973903718e-06,8.93832961992e-08,51.8555352507,60.9425186075
8219,3.73046051311e-06,7.17812925141e-08,28.3302775123,76.1226756252
8220,4.74107968304e-06,1.00117750352e-07,29.6803057271,71.5639111437
8221,6.8188148937e-06,9.32111154966e-08,40.4258545984,121.649454599
8222,5.49135406675e-06,1.23034259363e-07,61.546744939,75.3678384136
8223,4.90032868365e-06,8.39702044946e-08,57.8639327166,93.3164292016
8224,6.44302050073e-06,1.35973123365e-07,37.3413126251,69.4576308574
8225,5.2985151691e-06,6.58043344455e-08,69.703792892,158.710326262
8226,5.54118822034e-06,9.10896388087e-08,36.9295686932,98.411279002
8227,5.00923106722e-06,1.09490121646e-07,53.9217953307,80.1455889037
8228,5.49840893457e-06,1.34915762492e-07,49.0179824292,67.9701976423
8229,4.9998329206e-06,1.02698312108e-07,40.4147368206,71.5436276632
8230,5.45156262207e-06,1.35047936934e-07,53.0295055327,59.1922293618
8231,4.27601616521e-06,1.11836455643e-07,51.6765917723,62.9700687956
8232,4.06325804602e-06,1.1002386023e-07,54.296359218,63.1924167193
8233,4.01618304062e-06,7.10958775789e-08,58.7112802501,92.0084065577
8234,4.65111040016e-06,8.73472092033e-08,65.7520382719,97.01634941
8235,4.85078920061e-06,1.09159612371e-07,45.8880532183,66.0744022061
8236,3.78418807068e-06,9.52424540146e-08,45.2441701258,61.0565919347
8237,6.84947461879e-06,9.61482600267e-08,68.6783426771,138.593197538
8238,6.22199208478e-06,6.40614516799e-08,47.5236469733,167.457982615
8239,4.65666989976e-06,9.01018780848e-08,52.3054236106,87.0296337335
8240,5.43261361869e-06,7.75546275023e-08,42.2617470356,110.329638135
8241,4.25200682499e-06,8.31624099705e-08,77.3830520996,88.6347645754
8242,3.86079548381e-06,1.03759082247e-07,48.3144932661,62.654349601
8243,4.84472614466e-06,8.03639419725e-08,64.4901896786,91.6756239555
8244,5.28197266008e-06,1.28241252786e-07,56.3474871037,70.8465354307
8245,4.95795719613e-06,1.1607066863e-07,43.3276227828,69.1075130422
8246,5.0470546577e-06,1.0290885144e-07,43.2199819466,78.8635476805
8247,3.38406865196e-06,9.25583888664e-08,51.2618067772,56.7572916161
8248,4.39876014004e-06,1.01819568977e-07,52.2498355882,68.364024425
8249,4.88381914514e-06,9.54188356778e-08,38.5380595948,79.987629011
8250,4.99286301919e-06,1.59398374076e-07,60.3578844071,47.0338992132
8251,3.94261328102e-06,1.10874231063e-07,60.1463982846,60.9334210086
8252,6.22260447021e-06,1.16101303051e-07,49.115571646,90.0769833507
8253,5.25309390609e-06,1.31171900253e-07,60.8433159063,70.7674731553
8254,3.93096387971e-06,9.62636315704e-08,47.7244402691,64.2729378525
8255,6.58570328231e-06,1.00151032196e-07,53.7536722224,102.373917515
8256,5.33942940438e-06,1.02337638821e-07,60.9054741446,75.7727870372
8257,4.47148317218e-06,6.79522219119e-08,32.0877761062,100.433983946
8258,7.78497210375e-06,1.31035117554e-07,47.4397177554,97.8575119931
8259,5.75675065377e-06,8.61150189791e-08,38.004189942,100.44862267
8260,4.77834908977e-06,8.71138133892e-08,50.2013182763,92.6603267661
8261,3.5286992623e-06,1.16382261286e-07,39.1772105525,46.4900400041
8262,4.09445540337e-06,6.81124461875e-08,58.3756261759,94.7075062464
8263,5.826604556e-06,7.36946509752e-08,30.2935938357,110.291979985
8264,4.89387701003e-06,5.89703755431e-08,57.1379298781,132.956142036
8265,4.94198567912e-06,7.09108709132e-08,38.7599524381,116.828806452
8266,4.84738178235e-06,8.58569005823e-08,47.3570046285,84.2328013441
8267,4.14916343905e-06,6.89845467265e-08,44.3714411068,104.460335043
8268,3.82439900532e-06,1.16801081509e-07,48.7409467148,52.5121813571
8269,4.82237087175e-06,1.17561736309e-07,42.5412976933,65.9918193347
8270,4.5206056756e-06,1.25811666932e-07,60.6558411846,56.404260573
8271,3.54439688015e-06,6.84995625151e-08,45.9601658777,81.0790736604
8272,5.24936641874e-06,1.41735031469e-07,52.9923443934,62.2221724804
8273,6.09763857458e-06,1.06795105851e-07,52.9967151588,95.1455965697
8274,5.0308320481e-06,9.7381733458e-08,39.2590221099,73.3790023723
8275,5.21760496032e-06,1.13857234223e-07,63.5940746514,75.3416506215
8276,5.36177062096e-06,8.48430452016e-08,48.2814460857,101.473209362
8277,4.97650617902e-06,8.36733683539e-08,77.4417521653,112.5494513
8278,5.1311206798e-06,7.80048903837e-08,49.1054836668,120.905539174
8279,5.0236533689e-06,1.36517598408e-07,55.4543694125,59.4039374091
8280,5.24924501882e-06,8.00482101598e-08,48.0650377581,104.062176988
8281,3.49649723913e-06,7.50962150652e-08,65.1587738643,78.7678976964
8282,6.13915850251e-06,1.21019117984e-07,44.6046326201,77.9204189885
8283,4.22333418182e-06,7.16920394876e-08,20.8610809084,82.8416724618
8284,5.70916632173e-06,1.01501633408e-07,53.59720181,89.5174198424
8285,3.68105087222e-06,1.01150141857e-07,58.69761205,63.5188880887
8286,6.212781302e-06,8.48937212938e-08,42.7915466696,115.836320304
8287,4.47968388514e-06,9.70673748053e-08,50.5750626409,76.7628584652
8288,5.34042865683e-06,8.95896725027e-08,44.5224012105,92.046913242
8289,4.9119412986e-06,8.81071503398e-08,45.7227406701,81.6114203605
8290,5.17819527575e-06,9.9793143857e-08,75.8098255872,92.7134322822
8291,4.95825054163e-06,9.18036169487e-08,39.362363968,83.341179585
8292,4.73717010294e-06,8.74415316839e-08,46.9907499627,88.4382898175
8293,6.17262460694e-06,1.00204114086e-07,47.8821462837,92.5989023431
8294,4.1360378686e-06,1.22487617742e-07,26.0381224748,51.926758669
8295,5.19648604196e-06,1.15690150477e-07,54.8748716615,78.8445767279
8296,4.53015479936e-06,1.01310831289e-07,49.0965444686,73.8282923318
8297,4.56688584227e-06,9.18414483683e-08,66.9620745506,76.6273336911
8298,3.4084935903e-06,9.55432913565e-08,64.8176655067,58.6826893226
8299,4.69333079224e-06,9.94546538014e-08,62.9609772909,79.4186537903
8300,4.22675871975e-06,9.20062126278e-08,48.5032478063,75.2205771516
8301,5.88436289859e-06,1.09516921988e-07,65.9142736817,95.781339063
8302,5.45346643893e-06,1.05482399157e-07,43.8975810327,86.1974093388
8303,6.04783285392e-06,8.36748111955e-08,49.5073536319,110.953185163
8304,6.51714150076e-06,1.21041191439e-07,36.8502754434,80.069065996
8305,5.87654071788e-06,1.11686131953e-07,33.411617025,73.2614412625
8306,3.83161320599e-06,8.36557319743e-08,74.5506027863,75.7295495851
8307,4.3023059331e-06,1.05978346855e-07,48.4727325855,63.4053884983
8308,4.8954255715e-06,9.86679489054e-08,34.7288604257,75.250476976
8309,4.08310169518e-06,8.26104467548e-08,39.7849048217,70.6538132763
8310,3.15327464906e-06,1.16510003151e-07,71.0747916024,47.3070867813
8311,5.5809322999e-06,1.21132366959e-07,46.9722693621,71.6716716788
8312,4.49584264136e-06,1.39036331821e-07,39.2521229936,50.3819811011
8313,3.32875140351e-06,8.62569094197e-08,48.3899692465,67.082732746
8314,5.42972985522e-06,6.50400512234e-08,44.0006889744,127.039004713
8315,6.00960995804e-06,1.10324184163e-07,59.5104361616,86.571353063
8316,6.07168811146e-06,5.85830291023e-08,53.8051230892,156.105633664
8317,5.86454651365e-06,1.02394204049e-07,38.5484611614,90.6810911576
8318,4.73259376283e-06,9.03067785312e-08,53.1281340252,95.4283428261
8319,3.79512296245e-06,1.17130594664e-07,64.1979232564,58.0474424699
8320,5.90648614669e-06,8.77576802482e-08,69.730516619,119.058280284
8321,5.41428100196e-06,9.53688778755e-08,30.7004781819,95.1530114362
8322,3.4238077077e-06,1.06188831076e-07,62.3091732909,54.4631921326
8323,5.98971924418e-06,9.11370734191e-08,61.7550948799,109.296719685
8324,6.1162634768e-06,4.66952991766e-08,36.1102984209,223.855872766
8325,3.85695409198e-06,1.22869181094e-07,51.9867367071,51.9893051941
8326,5.69519252387e-06,7.89562571133e-08,44.3983520746,115.506873076
8327,7.07515851955e-06,8.61108037001e-08,63.479356059,127.967877534
8328,5.15424044959e-06,8.59789944016e-08,76.6549063768,118.376735244
8329,5.75899644333e-06,8.12492514466e-08,44.7101021924,118.503139496
8330,6.03776089549e-06,1.16718472327e-07,56.8737739675,79.5851906868
8331,5.68024332921e-06,1.13752412471e-07,24.6751179291,78.3540161268
8332,6.28826700338e-06,1.23545221204e-07,59.6527637087,78.1129116629
8333,5.05951993731e-06,1.01436356605e-07,59.7182136732,86.335045567
8334,4.52137866909e-06,9.76100175999e-08,43.4732129959,69.7737623983
8335,7.30187587582e-06,8.13164469617e-08,43.9659182087,149.737435264
8336,5.10469180578e-06,8.30886408115e-08,46.8408193013,94.2324073081
8337,3.84195034198e-06,9.78188313665e-08,53.5742891579,60.3728008751
8338,4.06730654892e-06,1.10252607456e-07,37.7975491969,58.2413701242
8339,5.44838836408e-06,7.99401417201e-08,22.080937598,104.896278644
8340,4.88853493458e-06,7.84019076615e-08,40.4454651612,93.1727209005
8341,4.0993306629e-06,8.19479175376e-08,46.75222192,79.8193271898
8342,7.16249500804e-06,1.24882390598e-07,43.420841564,92.0567353616
8343,3.40320279118e-06,9.25578075132e-08,40.8059325447,59.0183145828
8344,4.62290308091e-06,9.70698532968e-08,66.1441426658,84.6191438244
8345,5.22742175967e-06,9.20677494959e-08,53.4058048328,85.4744253479
8346,4.30677216482e-06,1.22042667098e-07,53.0804067628,59.2627462684
8347,3.90036733986e-06,8.1537816207e-08,47.6669403568,92.5429626582
8348,5.45297608633e-06,5.83079851925e-08,59.5213746827,124.620138848
8349,4.91069793237e-06,1.02003337143e-07,65.9509974414,81.2861985029
8350,5.01248312514e-06,9.46629104429e-08,42.5533599111,88.2863379197
8351,5.02912703391e-06,9.7609698772e-08,61.73176558,81.8136238597
8352,5.82620825463e-06,7.85228139561e-08,33.2593244925,112.268775491
8353,4.94611488903e-06,6.32125215298e-08,49.2175817007,114.699413785
8354,6.60477504038e-06,1.20382262348e-07,57.9112179028,90.8590948792
8355,5.84109919587e-06,1.15512512507e-07,58.7628515316,84.913161363
8356,3.93960425103e-06,1.19078030625e-07,41.8717996751,55.7691763967
8357,5.28911693296e-06,9.36877023285e-08,49.5209439064,98.3800485176
8358,4.10709743292e-06,9.09434814793e-08,44.4208894245,75.3828155861
8359,8.22597025169e-06,1.0039941962e-07,51.3630171258,135.786067343
8360,6.39500692705e-06,1.03806116576e-07,32.5152448254,94.780834456
8361,6.12334705011e-06,1.20936823537e-07,47.7932966155,86.6927264203
8362,3.90874156459e-06,9.73658825042e-08,65.9128880359,69.6119313751
8363,4.10267493817e-06,1.08111252375e-07,49.7712162822,60.7672327075
8364,7.5321380027e-06,8.60230324759e-08,38.2633678784,142.604065861
8365,4.71740107196e-06,7.65765716253e-08,44.2289467413,97.7181759652
8366,5.99745842021e-06,8.75029776455e-08,42.2361969957,107.913913259
8367,4.44124722166e-06,9.81304508133e-08,54.6787125173,68.0113878823
8368,5.08409183708e-06,1.0674106578e-07,55.3332231707,74.3905621677
8369,3.64320106591e-06,9.66382146885e-08,38.028068019,57.6417132953
8370,4.4758139346e-06,7.70518560402e-08,43.7975952814,86.3992864605
8371,6.60827245554e-06,5.50664028264e-08,33.7325480479,164.55664635
8372,5.70357210159e-06,9.10308105807e-08,52.0841488975,108.399325571
8373,4.02744096802e-06,1.45268949621e-07,39.7262710791,44.485110521
8374,5.11824417731e-06,1.00120058613e-07,58.5969048841,84.3709931737
8375,4.1153593025e-06,8.22421842376e-08,66.6190006891,77.2999644213
8376,4.32152482935e-06,9.82564334622e-08,24.720542819,65.1918556661
8377,3.38937128895e-06,1.03977118612e-07,46.3953058825,57.2084455844
8378,4.5357497228e-06,7.52073427286e-08,43.6872291681,93.8055966404
8379,4.24206452911e-06,1.16021253059e-07,69.5940894332,68.0839072782
8380,4.61376088394e-06,8.51198927996e-08,51.4686206698,89.6867779313
8381,3.65813491219e-06,8.51242450485e-08,64.7284446761,83.4946260856
8382,6.77457265995e-06,7.56958531629e-08,49.422306045,156.154693458
8383,4.29109265402e-06,7.47044072757e-08,45.2581447115,90.4182283845
8384,4.37894040294e-06,8.59093756077e-08,54.7687360729,89.1094181334
8385,3.80100060438e-06,8.46963315927e-08,61.1496402532,63.5325895857
8386,5.09765551836e-06,9.55793389717e-08,60.7817488059,87.7746486899
8387,5.20830805502e-06,1.09377809375e-07,58.7997001745,76.4854667137
8388,4.60318428464e-06,1.06727928184e-07,35.6699583486,63.3568959753
8389,3.07296266339e-06,1.09175538793e-07,44.3502088676,44.484039707
8390,4.67034630216e-06,7.99523817993e-08,39.9351079247,84.1302841543
8391,4.64854932132e-06,9.59043259234e-08,41.1900068247,76.9643319433
8392,3.94547508078e-06,9.50198277008e-08,65.6915414164,71.9684166404
8393,5.7423764427e-06,1.18283966287e-07,44.28122921,72.0762282669
8394,5.30984251586e-06,8.8820538433e-08,56.4779831684,95.5909367749
8395,3.90863385844e-06,1.20724478019e-07,37.4029770259,53.621722388
8396,5.10049431634e-06,9.01590360238e-08,30.8422552882,77.2005624436
8397,5.43443374901e-06,1.27753920493e-07,30.6887379707,60.6842219537
8398,4.28260021817e-06,1.0429873229e-07,47.1193952552,68.2134676068
8399,4.52212356052e-06,1.34341431774e-07,39.389915852,46.9678271514
8400,5.49953426802e-06,9.06800589463e-08,41.5672100552,86.2063143219
8401,5.23076224869e-06,1.28808808824e-07,50.6321979241,65.5229176838
8402,4.68889314164e-06,9.79703964994e-08,48.6707028068,69.9919578765
8403,3.44690797581e-06,1.29888904416e-07,59.7202414327,44.4871516492
8404,3.5244122967e-06,8.82570061197e-08,55.0566295867,64.3883660689
8405,5.32860079872e-06,7.20056967107e-08,63.4534983185,134.923327949
8406,4.69399136084e-06,1.36869301454e-07,45.9696953072,56.9547812881
8407,3.46304632674e-06,1.31250544641e-07,60.7352784628,40.4083804814
8408,5.97929938346e-06,1.17810137764e-07,54.6427499177,85.9220715181
8409,4.76261960291e-06,9.73966313447e-08,55.7032168478,82.8441890941
8410,4.57694931901e-06,1.16162120954e-07,54.4735825531,62.6258454995
8411,6.5275453815e-06,1.37182881617e-07,40.1335302286,75.8665934921
8412,5.92312500829e-06,8.36431599751e-08,35.0388574087,115.739676075
8413,4.20916695263e-06,9.16955341581e-08,53.5548392044,76.3830634011
8414,4.19982172341e-06,1.33426464946e-07,51.3012796256,54.4223255059
8415,5.14568479859e-06,8.97838604982e-08,38.2427776528,89.6007286026
8416,5.2404399437e-06,7.52373149517e-08,58.4146118136,120.587452336
8417,5.57226182031e-06,1.1472809144e-07,45.2851704791,80.5948544469
8418,5.35170564842e-06,7.73494200259e-08,42.0360018194,114.186708835
8419,4.01274835935e-06,1.00874765219e-07,51.3427933513,55.6655633772
8420,4.14448941913e-06,1.30204576615e-07,52.3642753119,52.7382475087
8421,6.26329058132e-06,1.03330586995e-07,52.2887058779,91.9193915981
8422,4.52318764191e-06,1.11873753821e-07,68.513244523,69.3523390764
8423,5.55668591952e-06,1.17471426031e-07,57.8485923601,81.3360631555
8424,4.90373787796e-06,1.32027490689e-07,43.647837496,59.1354843819
8425,4.44846393348e-06,1.08662353884e-07,78.4465443846,71.4195094336
8426,6.18346460814e-06,1.03255722263e-07,53.6852114478,89.4662882037
8427,3.01790573218e-06,9.1256649053e-08,64.8785309431,59.4989805539
8428,7.10981189579e-06,8.24291712973e-08,71.1547210877,135.087461954
8429,5.35024645536e-06,9.46232166105e-08,38.614695539,84.9221171913
8430,2.30222347428e-06,1.04620155219e-07,38.696193157,33.9768487158
8431,4.33946616495e-06,9.58396677689e-08,56.0098844156,69.6052601625
8432,4.57355131218e-06,7.87234143548e-08,58.1379814123,107.306742729
8433,5.81529384736e-06,9.1211186471e-08,21.7550126807,100.968490649
8434,6.907762299e-06,1.11237752466e-07,58.9055468095,110.652255458
8435,6.21841797872e-06,9.00260616231e-08,73.5992956149,122.114460271
8436,8.29309695841e-06,1.0159687198e-07,54.5155456953,142.511143523
8437,3.81490225247e-06,3.92677913586e-08,69.355784301,161.619491528
8438,4.12471809823e-06,1.10405576076e-07,24.1438939583,51.2804446685
8439,6.08013155564e-06,1.28752909095e-07,60.1284431123,78.9974456848
8440,4.49349601774e-06,8.77366846446e-08,45.7514138799,85.8652681498
8441,5.97258650973e-06,9.74214668567e-08,36.0467966045,98.0205725677
8442,3.93894769287e-06,8.06808513158e-08,49.5260686204,78.9839325999
8443,6.16481732298e-06,1.10575746702e-07,40.8237475494,90.0636373168
8444,5.30755462785e-06,9.8289619094e-08,61.6713440638,87.912399843
8445,4.32914101763e-06,9.24334575677e-08,45.7831787383,71.9136121596
8446,5.82221134613e-06,1.04357724486e-07,44.4294039964,82.8380447784
8447,4.84699043143e-06,1.06724408222e-07,47.4580747741,77.9066601576
8448,3.8144698502e-06,1.15714550273e-07,68.5393687259,54.0942226167
8449,5.82370659207e-06,9.16079535439e-08,33.2795538472,94.4637706847
8450,4.33108157444e-06,8.40451249671e-08,46.8963621138,81.4196186263
8451,2.67464173861e-06,1.40756021489e-07,43.3790392203,30.2035337579
8452,5.54432313655e-06,8.44092778636e-08,50.5956570915,105.562379998
8453,5.8720739059e-06,1.27708390173e-07,45.5472631912,72.6085365987
8454,5.05401172752e-06,9.1235619588e-08,39.6269613336,78.2863880575
8455,5.423802207e-06,1.08918922502e-07,33.204093893,75.604302443
8456,6.37323944139e-06,1.11292033409e-07,45.9847286433,85.9767736012
8457,5.363026311e-06,1.13572706661e-07,69.8936288993,89.9701391146
8458,5.48086441557e-06,1.11550600082e-07,73.8323480306,85.1952885357
8459,3.36874633697e-06,9.36312485335e-08,51.620182692,59.2158496177
